pen,time period,"Species",Study,Diet,average feed intake g per d,"average feed intake, g","ME, kcal per kg",Overall,"NDF,g","ADF,g","NFC,g","Crude fiber,g","Starch,g","CP,g","Arginine,g","Histidine,g","Isoleucine,g","Leucine,g","Lysine,g","Methionine,g","Phenylalanine,g","Threonine,g","Tryptophan,g","Valine,g","Alanine,g","Aspartic acid,g","Cystine,g","Met + Cys,g","Glutamic acid,g","Glycine,g","Proline,g","Serine,g","Tyrosine,g","Phe + Tyr,g","Ether extract,g","SFA,g","MUFA,g","PUFA,g","n-3 PUFA,g","n-6 PUFA,g","n-3:n-6 ratio,g","C14,g","C15:0,g","C15:1,g","C16:0,g","C16:1,g","C17:0,g","C17:1,g","C18:0,g","C18:1,g","C18:2 cis n-6 LA,g","C18:3 cis n-3 ALA,g","C20:0,g","C20:1,g","C20:4n-6 ARA,g","C20:5n-3 EPA,g","C22:0,g","C22:1,g","C22:5,g","C22:6n-3 DHA,g","C24:0,g","Ash,mg",Vitamin A IU per kg,"beta-carotene,mg",Vitamin D3 IU per kg,"Vitamin D3 25-Hydroxyvitamin D, IU",Vitamin E IU per kg,Vitamin K ppm,AST ppm,Thiamin ppm,Riboflavin ppm,Niacin ppm,Pantothenic acid ppm,Pyridoxine ppm,Biotin ppm,Folic acid ppm,Vitamin B12 ppm,Choline ppm,"Calcium,g","Total Phosphorus,g","Inorganic available P,g",Ca:P ratio,"Na,mg","Cl,mg","K,mg","Mg,mg","S,mg",Cu ppm,I ppm,"Fe,mg","Mn,mg","Se,mg","Zn,mg","average feed intake g per d","bodyweightgain,g",akp U per ml,alt (U per L),glucose (g per L),"nefa,umol per L",pip mg per dL,tc mg per g,tg mg per g,trap U per L,uric acid mmol per L,BCA,breast mTOR,breast S6K1,breast 4E-BP1,breast MURF1,breast MAFbx,breast AMPK,breast LAT1,breast CAT1,breast SNAT2,breast VDAC1,breast ANTKMT,breast AKT1,IGF1,IGFR,IRS1,FOXO1,LC3-1,MyoD,MyoG,Pax3,Pax7,Mrf4,Mrf5,liver mTOR,liver S6K1,liver 4E-BP1,liver MURF1,liver MAFbx,liver AMPK,breast weight (g),breast PH,breast WHC,breast HARDNESS,breast SPRINGINESS,breast CHEWINESS,breast COHESIVENESS,breast GUMMINESS,breast RESILIENCE,Thigh Weight (g),thigh PH,thigh WHC,thigh HARDNESS,thigh SPRINGINESS,thigh CHEWINESS,liver weight(g),Plasma SFA,Plasma MUFA,Plasma PUFA,Plasma n-3,Plasma n-6,Plasma C16:0 ,Plasma C16:1 ,Plasma C18:0 ,Plasma C18:1 ,Plasma C18:2 ,Plasma C18:3 ,Plasma C20:5,Plasma C22:6,Liver SFA,Liver MUFA,Liver PUFA,Liver n-3,Liver n-6,Liver C16:00 ,Liver C16:1 ,Liver C18:0 ,Liver C18:1,Liver C18:2,Liver C18:3 ,Liver C20:5,Liver C22:6,Breast SFA,Breast MUFA,Breast PUFA,Breast n-3,Breast n-6,Breast C16:0,Breast C16:01,Breast C18:0,Breast C18:01,Breast C18:2,Breast C18:3 ,Breast C20:4,Breast C20:5,Breast C22:6,Thigh SFA,Thigh MUFA,Thigh PUFA,Thigh n-3,Thigh n-6,Thigh C16:0,Thigh C16:01,Thigh C18:0,Thigh C18:1,Thigh C18:2,Thigh C18:3,Thigh C20:4,Thigh C22:6
3,3-6 weeks,B,broiler microalgae,G Control,166.9977273,3506.952273,8978.183583,,264.0166935,90.20337149,1680.650765,72.82186394,1131.139751,715.348826,46.40995429,21.07432829,28.16573648,58.04286568,38.02763697,10.65131544,34.26467718,27.45382517,8.466133482,31.11157639,34.03672528,67.06344831,12.96590394,23.61686869,115.4123965,28.22886162,39.77795685,32.81981284,23.06277023,57.32744741,111.0041575,12.9469664,21.9703546,41.28734911,0.8048455466,34.55645561,767.9204954,0.2156775648,0,0,9.262913038,0.1262502818,0,0,2.394547012,18.00153671,42.56247695,2.773648553,0.4962337466,0.162021195,0,0,0.1900768132,0,0,0,0.1395767005,95.03630242,0,50.77933627,19.36321614,0,82.86984332,0,0,5.151256985,3.666693949,34.00193632,7.816330295,10.21312176,0,4.601717564,0,3732.346235,3.660206087,21.29842254,4.257790754,8.514178728,0.15171,10.83367696,30.7878847,6.16417001,7.57712108,182.0760523,0.04664246523,351.9239932,62.2094406,0.6631997443,149.1853639,161.0871183,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3-6 weeks,B,broiler microalgae,G Control,165.1022727,3467.147727,8876.279568,,261.0200561,89.17954684,1661.575074,71.99532256,1118.301109,707.2294868,45.88319288,20.83513084,27.84605026,57.3840686,37.59601638,10.53042108,33.87576687,27.14221927,8.370041328,30.75845435,33.65040227,66.30226599,12.81873858,23.34881294,114.1024448,27.90845892,39.32646981,32.44730201,22.8010036,56.67677047,109.7442402,12.80001598,21.72098708,40.81873019,0.7957104034,34.16423356,759.2044583,0.2132295852,0,0,9.157777292,0.1248173182,0,0,2.367368468,17.797216,42.07938511,2.742167138,0.4906014034,0.160182225,0,0,0.1879194068,0,0,0,0.1379924795,93.95762312,0,50.20298157,19.14344012,0,81.92925554,0,0,5.092789282,3.625076306,33.61600816,7.727613526,10.09720097,0,4.549487233,0,3689.983427,3.618662083,21.05668158,4.209464056,8.417541252,0.15171,10.71071276,30.43843661,6.09420556,7.49111938,180.009456,0.04611306477,347.9295919,61.50335215,0.6556723067,147.4920829,159.2587502,105.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3-6 weeks,B,broiler microalgae,G Control,120.5613636,2531.788636,6481.657406,,190.6026693,65.12089505,1213.319195,52.57259103,816.6084235,516.4347524,33.50493128,15.21427745,20.33380725,41.90312736,27.45345008,7.689548446,24.73684087,19.81985416,6.111990947,22.46050971,24.57227461,48.41539409,9.360528946,17.04982421,83.32015131,20.37937945,28.71706579,23.69374395,16.64980161,41.38664248,80.13769299,9.346857288,15.86114945,29.80674762,0.581045492,24.94748569,554.3880363,0.1557050011,0,0,6.687213325,0.09114439091,0,0,1.728705281,12.99592425,30.72730596,2.002391633,0.358248092,0.116968635,0,0,0.1372229441,0,0,0,0.1007651877,68.60995297,0,36.65933737,13.97896714,0,59.82657056,0,0,3.718868374,2.647111609,24.54715927,5.642875831,7.373201456,0,3.322137095,0,2694.508236,2.6424278,15.37605875,3.073844583,6.146676451,0.15171,7.821201455,22.22682562,4.450124886,5.470182528,131.4469215,0.03367278886,254.0659517,44.91112012,0.478786549,107.7020101,116.2942931,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3-6 weeks,B,broiler microalgae,G Control,153.2318182,3217.868182,8238.096511,,242.2533446,82.76775287,1542.11184,66.8190328,1037.897961,656.3813953,42.58430216,19.33713527,25.84398652,53.2582927,34.89295363,9.773309242,31.44018107,25.19075927,7.768255578,28.54699579,31.23101964,61.53529324,11.89710224,21.6700897,105.8987547,25.90190814,36.49899164,30.11441938,21.16166652,52.60184759,101.8538944,11.87972575,20.15930059,37.8839621,0.7385007477,31.7079077,704.6194919,0.1978988932,0,0,8.499355229,0.1158432545,0,0,2.197160395,16.51763916,39.05397898,2.545011945,0.4553283477,0.14866551,0,0,0.1744084555,0,0,0,0.1280711536,87.20229701,0,46.59350848,17.76707302,0,76.03874,0,0,4.726630036,3.364442078,31.19909839,7.172016782,9.371236613,0,4.222390092,0,3424.682533,3.358489021,19.54275704,3.90681376,7.812340372,0.15171,9.940638387,28.24998656,5.656046903,6.952525994,167.067211,0.04279764682,322.9142948,57.08140971,0.6085310519,136.8877585,147.8084308,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3-6 weeks,B,broiler microalgae,H117(5%),142.2818182,2987.918182,8375.074905,,230.0066549,67.58999598,1670.418368,59.83933622,1224.394192,485.0532594,30.16751592,14.26491898,18.814622,42.54347303,25.28346486,7.700462738,23.33952529,18.57887525,5.434724381,21.51958433,25.03397369,43.64153296,9.21922155,16.9193855,79.85898562,19.21649699,29.16985004,22.32273674,15.59514016,38.93466545,112.1918459,11.60537301,21.14788731,39.73692148,0.8754600273,37.58681556,835.2614724,0.1365478609,0,0,8.687969697,0.1263889391,0,0,1.937067357,18.20389152,42.2124117,2.013558063,0.5148183027,0.16762221,0,0,0.1631403327,0,0,0,0.1517862436,68.4621693,0,46.74122916,11.1771147,0,41.74537021,0,0,5.603003933,3.98824331,36.9836744,8.501762636,11.10872125,0,3.112783283,0,2708.96133,2.682911494,14.2607359,3.1881087,6.055912571,0.08272,5.898748075,21.07259177,4.778577548,5.544082186,123.2408685,0.04517732291,275.3077673,41.9400032,0.3828120775,130.5362293,137.245988,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3-6 weeks,B,broiler microalgae,H117(5%),150.5363636,3161.263636,8860.958747,,243.3505973,71.51126084,1767.328462,63.31094297,1295.427987,513.1938485,31.9176983,15.09250485,19.90616099,45.01165229,26.75029676,8.147208644,24.69357864,19.65673729,5.750022428,22.76805296,26.48633125,46.17341667,9.75407895,17.90097147,84.49204159,20.33135095,30.86215238,23.61780063,16.49989942,41.19347807,118.7007077,12.27866409,22.37479177,42.04227735,0.9262502455,39.76743204,883.7195529,0.1444697482,0,0,9.192006275,0.1337214518,0,0,2.049447215,19.2599987,44.66138428,2.130375565,0.5446857245,0.17734689,0,0,0.1726049945,0,0,0,0.1605921927,72.4340337,0,49.45294318,11.82556017,0,44.16724716,0,0,5.928064796,4.219623089,39.12929936,8.994996326,11.75319885,0,3.293372844,0,2866.122974,2.838561844,15.08807908,3.3730683,6.407249138,0.08272,6.240966671,22.29512792,5.055808934,5.865724677,130.3907445,0.04779830618,291.2798747,44.37317187,0.4050210971,138.109349,145.2083774,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3-6 weeks,B,broiler microalgae,H117(5%),137.5954545,2889.504545,8099.223451,,222.4308815,65.36377127,1615.399476,57.86839648,1184.066085,469.0769668,29.17388264,13.7950726,18.19492117,41.14221047,24.45069851,7.446831115,22.57078686,17.96693926,5.255719818,20.81078964,24.20942488,42.20410339,8.915566275,16.36210844,77.22865484,18.58355953,28.20907708,21.58748846,15.08148002,37.65226688,108.4965614,11.22312461,20.45133527,38.42809885,0.8466248318,36.34881138,807.7503045,0.1320503577,0,0,8.401812367,0.1222260423,0,0,1.873265797,17.60430644,40.82205337,1.947237113,0.4978616332,0.162101205,0,0,0.1577669482,0,0,0,0.1467868309,66.20721765,0,45.2017043,10.80897192,0,40.37039491,0,0,5.418456714,3.856881772,35.76553599,8.221738444,10.74283116,0,3.01025694,0,2619.735749,2.594543921,13.79102729,3.08310135,5.856447813,0.08272,5.704459874,20.37851976,4.62118462,5.361475684,119.1816603,0.04368930873,266.2399024,40.55861724,0.3702033224,126.2367324,132.7254905,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3-6 weeks,B,broiler microalgae,H117(5%),142.3386364,2989.111364,8378.41937,,230.0985048,67.61698707,1671.085425,59.86323219,1224.883136,485.2469584,30.17956288,14.27061547,18.82213535,42.56046215,25.29356145,7.703537806,23.34884559,18.58629446,5.436894659,21.52817786,25.04397065,43.65896058,9.222903113,16.92614201,79.89087615,19.22417082,29.1814986,22.331651,15.60136785,38.95021345,112.236648,11.61000745,21.15633241,39.75278985,0.8758096295,37.60182531,835.595022,0.1366023893,0,0,8.691439112,0.1264394107,0,0,1.937840897,18.21116098,42.22926861,2.014362148,0.515023888,0.1676891475,0,0,0.1632054805,0,0,0,0.1518468573,68.48950868,0,46.7598946,11.18157812,0,41.76204061,0,0,5.605241411,3.989835957,36.99844329,8.505157692,11.11315736,0,3.114026328,0,2710.043114,2.683982876,14.26643072,3.189381825,6.058330912,0.08272,5.901103654,21.0810068,4.780485804,5.546296135,123.2900829,0.04519536382,275.4177075,41.95675133,0.3829649479,130.588357,137.3007952,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3-6 weeks,B,broiler microalgae,H117(5%),160.0772727,3361.622727,9422.561272,,258.7740198,76.04360388,1879.340734,67.32355452,1377.531476,545.7197826,33.94062387,16.04905922,21.16780215,47.8644652,28.44571536,8.663574093,26.25864361,20.90257012,6.114455579,24.21107921,28.16501986,49.09986155,10.37228693,19.03552486,89.84709912,21.61994041,32.81817804,25.1146834,17.54565366,43.80429727,126.223891,13.05687884,23.79289334,44.70689297,0.9849554591,42.28786926,939.7291954,0.1536261586,0,0,9.774590404,0.1421966414,0,0,2.179340014,20.48068647,47.4919974,2.265397556,0.5792075959,0.188587035,0,0,0.1835446009,0,0,0,0.1707704345,77.02486155,0,52.58724259,12.57505745,0,46.96654216,0,0,6.303782171,4.4870604,41.6092921,9.565094076,12.49810991,0,3.502104941,0,3047.776217,3.018468279,16.04435295,3.58685145,6.813336944,0.08272,6.636515588,23.70818045,5.376243228,6.23749097,138.6548357,0.05082773564,309.7410274,47.18551826,0.4306911038,146.8626409,154.4116018,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3-6 weeks,B,broiler microalgae,H117(5%),157.0272727,3297.572727,9243.030403,,253.8435212,74.59472242,1843.533095,66.04081877,1351.284958,535.3220209,33.29394304,15.74327171,20.76448571,46.95248928,27.90373066,8.498504433,25.75832984,20.50430722,5.997955034,23.7497783,27.62838334,48.16434725,10.17466065,18.67283533,88.13521555,21.20800924,32.19288351,24.63616585,17.21135109,42.96968094,123.8189096,12.80810223,23.33956025,43.85507921,0.9661888091,41.48214588,921.8242549,0.1506990736,0,0,9.588352219,0.1394873264,0,0,2.137816399,20.09046184,46.58711822,2.222234261,0.5681717809,0.18499383,0,0,0.1800474709,0,0,0,0.1675166945,75.5572839,0,51.58528218,12.33546113,0,46.07167463,0,0,6.18367433,4.401567101,40.81649785,9.382847487,12.25997969,0,3.435378292,0,2989.706028,2.960956503,15.73865511,3.5185101,6.683520404,0.08272,6.510068078,23.25646142,5.273808063,6.118646195,136.0130037,0.04985929964,303.8394393,46.28647851,0.4224850178,144.0644233,151.4695515,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3-6 weeks,B,broiler microalgae,C985(5%),142.6113636,2994.838636,8148.476755,,224.7305949,66.58185153,1621.924344,58.64433121,1184.517679,480.7425788,29.98192856,14.13953165,18.66563129,41.96337949,24.20129102,7.601499427,23.12554498,17.97322459,5.405983223,21.30138877,24.68765282,43.36975571,9.109999648,16.71179856,79.04786736,19.04088457,28.7711153,22.12017765,15.45935704,38.58490202,108.8539989,11.30701327,20.5305173,38.57621699,0.8466408825,36.35554414,807.898452,0.1359656741,0,0,8.458322761,0.1227883841,0,0,1.900225115,17.66206086,40.9906559,1.987075435,0.4989401168,0.162619738,0,0,0.1596248993,0,0,0,0.1467470932,67.59889873,0,45.54553593,11.201565,0,39.59002977,0,0,5.419430048,3.857591751,35.77208968,8.223257876,10.74479221,0,3.085582247,0,2673.570287,1.491249951,13.99997217,3.140687278,5.984286563,0.07614,5.368847223,20.84198052,4.064594997,5.45929135,122.0816022,0.0439342828,209.6149255,41.34910814,0.3836687777,127.3130761,137.5638697,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3-6 weeks,B,broiler microalgae,C985(5%),142.4204545,2990.829545,8137.56866,,224.4297555,66.49272062,1619.753128,58.56582599,1182.932005,480.0990247,29.94179275,14.12060353,18.64064423,41.90720451,24.16889356,7.591323552,23.09458758,17.94916443,5.398746413,21.27287331,24.65460428,43.31169806,9.097804394,16.68942703,78.9420486,19.01539517,28.73260036,22.09056611,15.43866211,38.5332497,108.7082797,11.29187695,20.50303378,38.52457629,0.8455075125,36.30687618,806.8169452,0.1357836614,0,0,8.446999885,0.1226240114,0,0,1.897681347,17.63841724,40.93578307,1.984415403,0.4982722023,0.1624020443,0,0,0.1594112148,0,0,0,0.1465506477,67.50840633,0,45.48456564,11.18656984,0,39.53703191,0,0,5.412175237,3.852427721,35.72420277,8.212249674,10.73040852,0,3.081451681,0,2669.991267,1.489253664,13.98123088,3.136482944,5.976275598,0.07614,5.361660126,20.81408006,4.059153859,5.451983178,121.9181756,0.04387546943,209.334321,41.29375546,0.3831551731,127.1426464,137.3797176,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3-6 weeks,B,broiler microalgae,C985(5%),160.6659091,3373.984091,9180.070874,,253.1814044,75.01108911,1827.259361,66.06868167,1334.477175,541.60441,33.77762953,15.92959109,21.02869325,47.27592768,27.26516544,8.56384642,26.05323035,20.24862812,6.090378683,23.99813664,27.81310046,48.86035061,10.26332221,18.82750602,89.05529788,21.45145345,32.41352776,24.92058389,17.41650588,43.46973623,122.6348745,12.73847694,23.12967314,43.45995168,0.9538253025,40.95814247,910.1780947,0.1531788777,0,0,9.529143268,0.1383333477,0,0,2.140792906,19.89807118,46.18005765,2.238638444,0.5621057495,0.1832073361,0,0,0.179833352,0,0,0,0.1653252205,76.1568941,0,51.31158379,12.61967896,0,44.60211277,0,0,6.105527871,4.345961428,40.30082289,9.264319257,12.1050789,0,3.476215809,0,3012.043288,1.680041638,15.77236343,3.538297116,6.74189501,0.07614,6.04854128,23.48056748,4.579171208,6.150435599,137.5370875,0.04949634661,236.1520969,46.58388981,0.4322411019,143.4308641,154.9794043,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3-6 weeks,B,broiler microalgae,C985(5%),146.9954545,3086.904545,8398.973363,,231.6391563,68.62867924,1671.784773,60.44714743,1220.93156,495.5213392,30.90361879,14.57420243,19.23944127,43.2533978,24.94527563,7.835181117,23.83645952,18.52574894,5.572171395,21.95622596,25.44658893,44.70300818,9.390054937,17.22554474,81.47791941,19.62623041,29.65558328,22.80018566,15.93460126,39.77106078,112.2003369,11.65460811,21.16165673,39.76210876,0.872667915,37.47316904,832.734483,0.1401454664,0,0,8.718344508,0.1265630864,0,0,1.958640934,18.20501956,42.2507712,2.048161166,0.5142782973,0.1676189168,0,0,0.1645320123,0,0,0,0.1512583227,69.67699202,0,46.9456752,11.5459182,0,40.80708769,0,0,5.586031596,3.976180007,36.8717783,8.47605337,11.07510352,0,3.180437753,0,2755.759916,1.537093249,14.43035268,3.237236797,6.168252663,0.07614,5.533893779,21.4826948,4.189546849,5.627118296,125.8345769,0.04528488968,216.0588082,42.62024281,0.3954633413,131.2268744,141.792793,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3-6 weeks,B,broiler microalgae,C985(5%),149.1340909,3131.815909,8521.169998,,235.0092735,69.62715765,1696.107564,61.32659277,1238.694889,502.7306774,31.35323543,14.78624245,19.51935584,43.88269134,25.30820436,7.94917514,24.18325609,18.79528,5.653240898,22.27566702,25.81681127,45.35339209,9.526670814,17.47615914,82.66334138,19.91177237,30.08704226,23.13190549,16.16643372,40.34968981,113.8327392,11.82417096,21.4695376,40.34060754,0.8853643575,38.01836605,844.8499342,0.1421844423,0,0,8.845187672,0.1284044523,0,0,1.987137194,18.46988432,42.86547753,2.077959856,0.5217605305,0.1700576039,0,0,0.166925788,0,0,0,0.1534589795,70.69072234,0,47.62868766,11.71389973,0,41.40078986,0,0,5.667302751,4.034029436,37.40822567,8.599371441,11.23623516,0,3.226709931,0,2795.853458,1.559456414,14.64029983,3.284335344,6.25799455,0.07614,5.61440638,21.79524646,4.250500552,5.708987221,127.6653437,0.04594373939,219.202247,43.24032458,0.4012169361,133.1360937,143.8557358,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3-6 weeks,B,broiler microalgae,C985(5%),134.6272727,2827.172727,7692.284643,,212.1490624,62.85426951,1531.120981,55.36113091,1118.202509,453.8282267,28.30339161,13.3479306,17.62063674,39.61406154,22.84638281,7.175929816,21.83086237,16.96699441,5.10332949,20.10883146,23.30551566,40.94170185,8.599976719,15.77618925,74.62237598,17.97488148,27.16036567,20.88178048,14.59386562,36.42472798,102.7598126,10.67399063,19.3811172,36.41652918,0.79924173,34.32018061,762.6682927,0.1283536418,0,0,7.984783934,0.1159140818,0,0,1.793841095,16.67325116,38.69579584,1.875829105,0.4710069764,0.1535154791,0,0,0.1506883064,0,0,0,0.1385314636,63.81437737,0,42.99567111,10.57444588,0,37.37358369,0,0,5.116023496,3.641624647,33.76939081,7.762879146,10.1432455,0,2.912836061,0,2523.890572,1.407762388,13.21618435,2.964856039,5.649256544,0.07614,5.068272548,19.67514316,3.837038825,5.153653165,115.2468691,0.04147462391,197.8796432,39.03418014,0.3621890981,120.1854592,129.8623625,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3-6 weeks,B,broiler microalgae,NO(5%),165.3545455,3472.445455,9850.911061,,270.2003564,79.12696182,1967.472316,70.20659669,1444.320628,566.3700907,35.18316459,16.65558462,21.95974505,49.77785284,29.46995008,9.006481775,27.25557162,21.37672146,6.336171221,25.14085234,29.29354985,50.89910547,10.77847069,19.78495247,93.29835896,22.44033151,34.13031913,26.06730078,18.20846223,45.46403385,132.1838449,13.63594606,24.88215515,46.7530056,1.032705278,44.34173948,985.3727214,0.1590380018,0,0,10.22183768,0.14896791,0,0,2.272021061,21.44825384,49.71708504,2.355359752,0.6069834655,0.1975821464,0,0,0.1916789891,0,0,0,0.1791781855,80.06868902,0,54.97176312,12.98833498,0,47.34547424,0,0,6.609938821,4.704989969,43.63027013,10.02967255,13.10514804,0,3.634365586,0,3168.817151,3.420532395,18.44007434,3.732184375,7.080316282,0.0085,2.893936042,24.62311072,5.695852279,6.579936892,144.8541039,0.05319786436,338.546903,51.84183969,0.4448549872,155.7272681,159.5020942,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3-6 weeks,B,broiler microalgae,NO(5%),152.4931818,3202.356818,9084.70201,,249.1840304,72.97242505,1814.441283,64.74589062,1331.980609,522.3175267,32.44659952,15.36010448,20.25170452,45.90610522,27.17776184,8.305952879,25.1356189,19.71402881,5.843340486,23.1853836,27.01508212,46.94014624,9.940115564,18.24606844,86.04156346,20.6949107,31.47564493,24.0397724,16.79219845,41.92781735,121.9025158,12.57533499,22.94680802,43.1165322,0.9523809177,40.89281563,908.7299122,0.1466679423,0,0,9.426777766,0.1373811075,0,0,2.095302066,19.77999736,45.85006398,2.17215863,0.5597719718,0.182214103,0,0,0.1767700964,0,0,0,0.1652416118,73.84090422,0,50.69603044,11.97809544,0,43.66291832,0,0,6.095814298,4.339033371,40.23668474,9.249559339,12.08582273,0,3.351682717,0,2922.344884,3.154481584,17.00579565,3.441893108,6.529605552,0.0085,2.668844172,22.7079122,5.252825889,6.068145935,133.5872754,0.04906010645,312.2145466,47.80955409,0.410253932,143.6147192,147.0959373,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3-6 weeks,B,broiler microalgae,NO(5%),150.4068182,3158.543182,8960.407982,,245.774773,71.97403934,1789.616669,63.86005776,1313.756871,515.171343,32.00267537,15.14995237,19.97462708,45.27803237,26.80592428,8.192313451,24.79172129,19.44430768,5.763393744,22.86816849,26.64547028,46.29792596,9.804118036,17.99643149,84.86436992,20.41176946,31.04500508,23.71086781,16.56245288,41.35417417,120.234684,12.40328322,22.63285702,42.5266254,0.9393507423,40.33333301,896.296956,0.1446612777,0,0,9.297803564,0.1355015025,0,0,2.066634804,19.50937367,45.22275786,2.14243984,0.5521133482,0.179721107,0,0,0.1743515836,0,0,0,0.1629808282,72.83063625,0,50.00242333,11.81421492,0,43.06553604,0,0,6.012413288,4.279668084,39.6861791,9.123009785,11.92046831,0,3.30582605,0,2882.362282,3.111322961,16.77312771,3.394802212,6.440269548,0.0085,2.632329888,22.3972297,5.180958381,5.985123475,131.7595764,0.04838888155,307.9429256,47.15543885,0.404640967,141.6498279,145.083417,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
